customer_id,age,tenure_months,city,plan_type,monthly_charge,avg_data_usage_gb
625,31,58,Bangalore,Gold,841,45.55
626,57,39,Chennai,Gold,827,19.68
627,56,13,Chennai,Gold,536,30.15
628,55,44,Bangalore,Gold,1102,39.96
629,39,36,Delhi,Gold,905,16.38
630,40,30,Delhi,Gold,845,28.78
631,38,57,Chennai,Platinum,661,21.5
632,61,4,Hyderabad,Silver,849,22.02
633,34,23,Mumbai,Silver,1013,9.24
634,35,21,Hyderabad,Silver,504,23.31
635,51,21,Hyderabad,Platinum,698,12.24
636,21,6,Chennai,Silver,496,18.56
637,23,24,Chennai,Gold,404,19.86
638,36,47,Mumbai,Gold,540,24.38
639,43,53,Mumbai,Platinum,775,46.26
640,31,31,Mumbai,Platinum,1054,33.39
641,32,19,Chennai,Platinum,1148,48.85
642,30,38,Chennai,Silver,911,31.58
643,52,12,Hyderabad,Silver,583,41.25
644,36,14,Chennai,Silver,600,42.54
645,28,50,Delhi,Silver,745,38.26
646,58,12,Delhi,Silver,429,35.15
647,32,56,Mumbai,Silver,523,23.81
648,44,56,Chennai,Silver,869,30.53
649,48,15,Delhi,Platinum,887,13.72
650,28,19,Hyderabad,Platinum,723,32.82
651,48,28,Bangalore,Gold,1036,28.14
652,56,40,Hyderabad,Platinum,683,41.19
653,46,41,Bangalore,Silver,692,45.61
654,28,5,Hyderabad,Silver,472,10.98
655,48,5,Delhi,Silver,650,36.09
656,48,6,Chennai,Platinum,526,47.75
657,57,23,Bangalore,Gold,621,46.3
658,61,3,Chennai,Platinum,730,42.55
659,56,37,Chennai,Silver,552,7.18
660,47,33,Delhi,Platinum,730,16.36
661,37,43,Mumbai,Silver,696,11.67
662,29,58,Mumbai,Gold,1094,46.71
663,53,21,Bangalore,Platinum,980,38.7
664,40,20,Delhi,Platinum,1130,28.93
665,33,1,Chennai,Platinum,870,49.07
666,48,39,Hyderabad,Silver,456,13.76
667,49,47,Hyderabad,Gold,900,33.87
668,33,17,Bangalore,Platinum,402,32.42
669,55,29,Bangalore,Silver,970,20.32
670,26,8,Bangalore,Gold,1094,26.84
671,38,26,Delhi,Silver,990,15.59
672,25,28,Hyderabad,Silver,877,35.47
673,45,34,Delhi,Gold,568,23.82
674,22,26,Delhi,Gold,473,6.06
675,30,13,Chennai,Silver,970,47.79
676,50,44,Delhi,Silver,561,27.56
677,25,37,Delhi,Gold,941,36.75
678,53,13,Chennai,Gold,488,13.86
679,21,38,Mumbai,Silver,717,10.73
680,38,25,Chennai,Platinum,469,45.61
681,52,47,Bangalore,Silver,899,31.59
682,31,23,Mumbai,Gold,1011,27.2
683,41,22,Hyderabad,Silver,495,28.45
684,46,21,Delhi,Gold,1189,15.63
685,45,54,Mumbai,Gold,774,46.07
686,42,30,Hyderabad,Gold,752,14.64
687,47,11,Chennai,Platinum,933,12.11
688,33,4,Chennai,Platinum,993,46.85
689,53,33,Bangalore,Silver,619,16.59
690,54,47,Bangalore,Gold,796,43.81
691,61,12,Mumbai,Silver,865,39.76
692,55,9,Delhi,Platinum,1190,22.19
693,21,32,Chennai,Gold,473,16.43
694,41,11,Mumbai,Silver,898,39.15
695,26,37,Mumbai,Gold,465,31.89
696,48,24,Mumbai,Platinum,669,16.43
697,37,7,Bangalore,Silver,815,45.09
698,25,8,Chennai,Gold,906,37.44
699,51,33,Bangalore,Gold,546,45.92
700,25,25,Bangalore,Silver,1161,24.69
701,58,1,Mumbai,Gold,1087,10.77
702,23,3,Hyderabad,Silver,495,46.58
703,43,40,Hyderabad,Platinum,729,32.06
704,57,28,Hyderabad,Platinum,1044,32.27
705,57,43,Mumbai,Platinum,605,31.29
706,30,33,Delhi,Gold,633,26.26
707,30,46,Chennai,Silver,1082,16.48
708,39,1,Mumbai,Silver,802,32.59
709,37,38,Mumbai,Gold,730,37.34
710,41,53,Bangalore,Platinum,882,46.24
711,34,27,Hyderabad,Platinum,566,8.25
712,29,38,Mumbai,Gold,899,16.46
713,21,35,Delhi,Gold,1148,39.95
714,33,10,Chennai,Platinum,1149,39.88
715,24,12,Delhi,Platinum,493,14.54
716,21,10,Mumbai,Gold,579,13.31
717,60,54,Mumbai,Gold,749,21.52
718,52,34,Bangalore,Gold,638,7.83
719,54,24,Delhi,Platinum,602,37.87
720,48,28,Bangalore,Platinum,613,35.14
721,51,22,Delhi,Silver,665,43.64
722,28,45,Hyderabad,Gold,506,24.35
723,59,16,Hyderabad,Platinum,773,33.65
724,46,13,Delhi,Gold,670,47.93
725,54,36,Bangalore,Gold,715,48.15
726,23,36,Hyderabad,Silver,434,8.2
727,32,43,Mumbai,Gold,946,5.08
728,21,23,Chennai,Gold,400,48.2
729,64,14,Bangalore,Gold,958,29.09
730,25,32,Delhi,Platinum,508,36.52
731,50,3,Chennai,Gold,510,46.07
732,50,27,Chennai,Platinum,644,24.49
733,37,19,Mumbai,Silver,673,24.83
734,43,22,Bangalore,Platinum,425,12.51
735,35,57,Chennai,Gold,715,45.76
736,57,1,Bangalore,Silver,1057,34.15
737,41,5,Mumbai,Silver,718,13.11
738,34,49,Delhi,Silver,952,30.19
739,22,33,Chennai,Gold,1121,19.77
740,31,51,Chennai,Silver,442,11.62
741,59,19,Chennai,Gold,1135,13.18
742,58,36,Bangalore,Silver,693,30.17
743,54,51,Chennai,Platinum,649,30.4
744,58,6,Bangalore,Gold,1066,40.55
745,54,15,Hyderabad,Silver,1088,16.16
746,38,36,Hyderabad,Silver,711,46.21
747,50,56,Bangalore,Platinum,1088,28.34
748,35,33,Hyderabad,Platinum,824,14.19
749,47,24,Mumbai,Gold,1123,23.6
750,54,27,Mumbai,Gold,587,46.55
751,58,49,Hyderabad,Platinum,754,26.52
752,53,11,Delhi,Platinum,998,44.36
753,44,49,Bangalore,Silver,711,12.19
754,35,23,Hyderabad,Gold,1115,46.13
755,50,33,Bangalore,Gold,845,24.38
756,62,41,Hyderabad,Silver,1028,47.13
757,37,46,Mumbai,Platinum,1138,43.97
758,25,47,Delhi,Gold,973,34.7
759,49,56,Bangalore,Gold,1011,35.28
760,24,29,Delhi,Silver,1081,14.52
761,30,31,Mumbai,Silver,555,32.13
762,37,1,Chennai,Silver,436,29.73
763,30,34,Chennai,Platinum,1187,20.04
764,37,18,Bangalore,Silver,946,27.75
765,40,18,Mumbai,Silver,837,46.81
766,44,6,Bangalore,Silver,726,5.24
767,25,52,Bangalore,Gold,753,23.77
768,54,40,Bangalore,Gold,661,20.01
769,26,1,Delhi,Platinum,418,48.26
770,22,47,Hyderabad,Platinum,761,48.83
771,33,42,Mumbai,Gold,407,31.35
772,63,30,Delhi,Gold,831,29.75
773,63,4,Hyderabad,Gold,877,45.64
774,31,32,Bangalore,Gold,849,5.29
775,43,10,Chennai,Gold,1183,30.3
776,36,43,Delhi,Gold,772,6.11
777,51,5,Mumbai,Gold,935,48.57
778,31,9,Mumbai,Silver,1052,19.41
779,36,5,Hyderabad,Gold,518,28.44
780,28,11,Delhi,Silver,856,23.79
781,24,35,Bangalore,Silver,408,45.21
782,60,27,Hyderabad,Silver,846,49.99
783,24,4,Mumbai,Gold,567,8.08
784,45,10,Delhi,Silver,1174,37.94
785,23,39,Chennai,Silver,1119,21.56
786,52,33,Bangalore,Silver,1199,11.26
787,23,59,Mumbai,Silver,971,23.24
788,47,38,Delhi,Platinum,762,49.92
789,49,8,Chennai,Platinum,962,21.09
790,52,49,Mumbai,Platinum,951,17.48
791,39,24,Chennai,Gold,666,43.08
792,41,39,Mumbai,Platinum,728,44.06
793,25,33,Hyderabad,Gold,415,20.25
794,38,41,Hyderabad,Silver,680,18.44
795,48,43,Hyderabad,Gold,815,34.13
796,62,19,Delhi,Gold,1113,14.23
797,42,2,Hyderabad,Gold,877,26.77
798,41,55,Delhi,Platinum,840,11.36
799,26,11,Bangalore,Gold,995,18.71
800,21,35,Hyderabad,Gold,696,18.39
801,25,17,Delhi,Silver,779,36.27
802,61,42,Mumbai,Platinum,464,17.7
803,32,3,Delhi,Silver,559,45.43
804,46,22,Delhi,Platinum,1015,49.24
805,54,35,Mumbai,Gold,575,8.65
806,34,21,Delhi,Gold,965,22.89
807,46,25,Mumbai,Silver,524,18.58
808,47,39,Chennai,Gold,474,20.84
809,29,2,Hyderabad,Platinum,1033,16.94
810,46,1,Bangalore,Silver,952,22.22
811,42,7,Delhi,Silver,904,11.36
812,50,20,Mumbai,Silver,738,17.59
813,63,43,Hyderabad,Gold,972,38.65
814,37,55,Delhi,Silver,534,20.48
815,46,6,Hyderabad,Gold,876,14.35
816,56,55,Chennai,Platinum,1013,9.88
817,21,36,Delhi,Platinum,452,20.66
818,28,51,Mumbai,Platinum,627,33.95
819,55,21,Chennai,Gold,499,16.4
820,35,51,Delhi,Silver,876,24.01
821,42,46,Hyderabad,Silver,748,47.86
822,34,35,Chennai,Silver,434,29.86
823,46,36,Mumbai,Silver,658,28.94
824,48,8,Delhi,Gold,765,23.45
825,43,50,Hyderabad,Platinum,880,30.06
826,34,4,Hyderabad,Gold,719,49.31
827,44,43,Chennai,Platinum,538,16.42
828,22,16,Delhi,Silver,529,47.39
829,46,3,Hyderabad,Gold,782,11.71
830,34,7,Chennai,Platinum,1017,10.0
831,27,2,Bangalore,Gold,498,34.46
832,23,1,Hyderabad,Silver,813,16.3
833,43,58,Chennai,Platinum,1173,25.0
834,63,1,Bangalore,Gold,420,37.83
835,38,38,Chennai,Platinum,1135,29.07
836,58,51,Hyderabad,Silver,840,5.62
837,55,7,Bangalore,Platinum,1094,18.76
838,35,24,Chennai,Silver,754,7.91
839,45,5,Delhi,Silver,1102,46.68
840,57,21,Bangalore,Gold,707,40.76
841,48,28,Chennai,Gold,597,49.27
842,30,18,Delhi,Gold,857,44.83
843,59,24,Bangalore,Platinum,1156,26.39
844,37,58,Chennai,Platinum,920,44.72
845,59,32,Hyderabad,Silver,880,35.26
846,42,45,Bangalore,Gold,1034,28.61
847,46,33,Bangalore,Gold,431,21.68
848,64,10,Delhi,Silver,757,35.64
849,45,9,Chennai,Gold,511,31.56
850,37,49,Hyderabad,Silver,1123,32.64
851,33,33,Delhi,Platinum,658,22.99
852,40,33,Bangalore,Silver,676,38.27
853,45,7,Delhi,Gold,727,8.66
854,24,4,Delhi,Platinum,515,37.68
855,30,28,Delhi,Silver,637,37.88
856,23,23,Bangalore,Gold,1086,28.22
857,61,53,Mumbai,Silver,932,16.85
858,38,32,Delhi,Gold,697,28.37
859,56,44,Mumbai,Gold,1056,10.54
860,42,16,Hyderabad,Silver,951,17.83
861,54,46,Hyderabad,Gold,457,23.96
862,28,55,Hyderabad,Gold,514,35.3
863,60,10,Chennai,Gold,787,13.42
864,64,14,Bangalore,Platinum,953,12.12
865,39,39,Mumbai,Gold,712,32.35
866,62,36,Chennai,Gold,947,35.58
867,61,34,Mumbai,Gold,652,8.76
868,57,24,Bangalore,Gold,451,6.49
869,26,18,Delhi,Silver,851,11.62
870,46,16,Chennai,Platinum,921,45.55
871,54,41,Bangalore,Silver,551,35.27
872,26,37,Chennai,Silver,1059,46.45
873,57,41,Hyderabad,Gold,765,34.91
874,53,25,Chennai,Silver,908,48.44
875,42,8,Delhi,Silver,451,24.75
876,41,24,Delhi,Silver,1158,31.96
877,26,20,Mumbai,Platinum,669,32.05
878,26,48,Chennai,Silver,984,5.14
879,24,30,Hyderabad,Silver,649,6.24
880,50,20,Delhi,Platinum,1073,11.54
881,31,18,Mumbai,Platinum,995,28.0
882,50,4,Hyderabad,Gold,859,24.37
883,51,48,Hyderabad,Platinum,898,29.29
884,44,36,Hyderabad,Platinum,511,41.02
885,29,6,Bangalore,Gold,502,42.0
886,23,3,Delhi,Silver,411,48.97
887,51,18,Bangalore,Gold,869,30.09
888,60,47,Bangalore,Gold,1138,20.62
889,57,40,Delhi,Silver,631,18.86
890,56,18,Chennai,Platinum,903,20.33
891,44,56,Mumbai,Gold,854,19.57
892,51,23,Delhi,Platinum,1048,22.68
893,26,35,Mumbai,Gold,962,8.37
894,22,6,Chennai,Silver,436,33.5
895,40,54,Delhi,Platinum,549,30.56
896,48,26,Hyderabad,Platinum,536,25.79
897,31,21,Delhi,Gold,863,8.65
898,24,24,Chennai,Platinum,515,9.19
899,35,15,Bangalore,Silver,974,29.53
900,26,27,Delhi,Gold,740,6.65
901,50,32,Hyderabad,Silver,728,37.62
902,58,12,Delhi,Platinum,795,49.72
903,22,5,Bangalore,Gold,1194,31.88
904,35,7,Delhi,Silver,515,37.55
905,31,22,Hyderabad,Silver,728,24.75
906,28,27,Chennai,Silver,874,35.03
907,46,15,Hyderabad,Gold,1195,34.33
908,64,39,Chennai,Silver,434,42.08
909,25,45,Hyderabad,Platinum,762,37.01
910,26,57,Mumbai,Platinum,565,38.71
911,46,35,Delhi,Gold,1007,30.05
912,24,26,Delhi,Silver,1080,26.8
913,39,23,Bangalore,Platinum,1095,25.64
914,40,13,Mumbai,Platinum,1048,22.64
915,53,26,Bangalore,Silver,786,16.97
916,40,3,Delhi,Gold,962,6.5
917,32,29,Bangalore,Platinum,627,35.2
918,21,2,Chennai,Gold,988,45.54
919,46,28,Mumbai,Platinum,832,46.87
920,34,23,Hyderabad,Platinum,625,31.13
921,58,36,Chennai,Silver,1119,9.24
922,57,49,Hyderabad,Platinum,1074,44.54
923,31,6,Bangalore,Silver,415,38.65
924,56,11,Delhi,Silver,567,16.31
925,33,38,Chennai,Silver,407,41.16
926,63,54,Mumbai,Gold,837,26.24
927,23,34,Hyderabad,Silver,1072,44.94
928,53,17,Chennai,Silver,834,16.14
929,26,3,Delhi,Silver,1133,41.04
930,30,44,Mumbai,Gold,785,37.04
931,25,46,Mumbai,Platinum,565,5.65
932,43,34,Hyderabad,Gold,711,30.35
933,30,22,Chennai,Platinum,1141,37.2
934,64,29,Chennai,Silver,931,12.04
935,22,54,Mumbai,Silver,451,28.94
936,33,29,Bangalore,Silver,720,18.68
937,60,5,Mumbai,Silver,977,36.33
938,22,10,Delhi,Gold,674,29.31
939,40,10,Chennai,Gold,1144,32.97
940,21,53,Hyderabad,Silver,852,8.26
941,57,9,Chennai,Silver,675,11.2
942,29,21,Mumbai,Silver,707,29.84
943,37,13,Delhi,Platinum,1053,13.15
944,29,10,Bangalore,Silver,1033,27.44
945,31,38,Chennai,Gold,1116,36.05
946,35,11,Mumbai,Silver,490,41.44
947,44,4,Mumbai,Platinum,840,11.44
948,58,58,Mumbai,Gold,1033,38.38
949,55,46,Delhi,Silver,817,21.34
950,50,31,Mumbai,Gold,1098,35.55
951,51,49,Mumbai,Gold,991,11.54
952,25,52,Mumbai,Platinum,1067,28.18
953,64,34,Chennai,Gold,818,42.69
954,34,42,Mumbai,Gold,798,9.79
955,31,35,Delhi,Platinum,658,42.25
956,29,39,Chennai,Gold,1038,25.37
957,54,39,Mumbai,Platinum,403,42.05
958,32,33,Bangalore,Silver,612,48.13
959,55,8,Delhi,Platinum,805,12.18
960,55,32,Bangalore,Gold,468,35.36
961,21,55,Delhi,Gold,630,15.58
962,60,33,Bangalore,Silver,1190,11.1
963,42,8,Mumbai,Silver,971,33.26
964,49,46,Bangalore,Gold,682,9.86
965,28,14,Bangalore,Gold,1030,25.93
966,31,34,Delhi,Silver,705,33.62
967,61,8,Mumbai,Silver,667,27.48
968,57,51,Delhi,Gold,537,36.37
969,34,42,Mumbai,Silver,448,41.06
970,50,7,Hyderabad,Platinum,1141,44.25
971,55,13,Chennai,Silver,1131,30.19
972,41,54,Chennai,Silver,434,17.45
973,57,21,Delhi,Silver,581,27.93
974,25,47,Mumbai,Silver,519,22.45
975,39,32,Bangalore,Platinum,1187,15.17
976,34,11,Chennai,Silver,667,28.81
977,46,58,Delhi,Silver,1170,6.02
978,24,14,Delhi,Platinum,1169,32.25
979,45,11,Delhi,Silver,875,41.97
980,62,2,Mumbai,Silver,677,49.97
981,45,34,Delhi,Silver,636,46.48
982,38,44,Hyderabad,Gold,643,9.04
983,60,47,Bangalore,Platinum,920,12.31
984,28,17,Delhi,Platinum,653,11.24
985,59,14,Mumbai,Platinum,1184,30.13
986,60,25,Bangalore,Gold,1053,7.07
987,34,48,Bangalore,Platinum,643,47.16
988,52,27,Chennai,Platinum,1015,7.78
989,58,8,Delhi,Silver,1097,22.61
990,53,56,Delhi,Gold,435,45.23
991,43,17,Mumbai,Gold,560,47.68
992,35,5,Hyderabad,Silver,975,25.94
993,53,12,Hyderabad,Silver,540,26.98
994,45,38,Chennai,Gold,1073,33.63
995,37,18,Hyderabad,Silver,853,23.34
996,53,26,Mumbai,Gold,532,19.61
997,22,31,Chennai,Silver,1022,38.27
998,34,37,Delhi,Gold,1111,31.79
999,60,6,Hyderabad,Silver,673,26.68
1000,60,41,Mumbai,Gold,1000,9.54
1001,59,15,Mumbai,Gold,417,8.1
1002,26,42,Delhi,Platinum,675,27.99
1003,26,49,Mumbai,Gold,759,32.87
1004,23,26,Chennai,Gold,1171,34.59
1005,27,51,Chennai,Platinum,421,45.27
1006,28,12,Bangalore,Silver,616,41.73
1007,62,41,Delhi,Silver,865,11.33
1008,35,47,Mumbai,Silver,892,40.75
1009,49,14,Hyderabad,Silver,893,35.43
1010,53,1,Chennai,Platinum,600,42.26
1011,50,17,Delhi,Gold,664,42.95
1012,59,33,Delhi,Gold,1098,20.55
1013,47,55,Chennai,Gold,688,16.85
1014,56,29,Bangalore,Platinum,662,29.87
1015,49,53,Delhi,Silver,816,18.44
1016,58,54,Mumbai,Gold,465,20.74
1017,53,45,Hyderabad,Silver,910,8.11
1018,57,31,Hyderabad,Platinum,855,49.61
1019,47,8,Chennai,Platinum,1008,18.92
1020,53,30,Delhi,Platinum,492,40.1
1021,24,13,Hyderabad,Gold,1071,49.69
1022,42,16,Delhi,Silver,1168,48.61
1023,22,2,Chennai,Platinum,1028,33.52
1024,30,45,Bangalore,Platinum,579,29.24
1025,25,18,Hyderabad,Silver,434,18.92
1026,30,35,Mumbai,Silver,695,43.77
1027,53,45,Chennai,Silver,827,20.21
1028,58,19,Bangalore,Gold,694,9.8
1029,33,13,Mumbai,Platinum,931,18.23
1030,51,51,Mumbai,Silver,752,19.18
1031,56,4,Hyderabad,Gold,614,37.33
1032,44,19,Delhi,Silver,452,12.63
1033,35,50,Chennai,Silver,539,19.26
1034,49,25,Mumbai,Silver,1047,8.45
1035,28,38,Hyderabad,Gold,847,43.18
1036,25,51,Bangalore,Platinum,1080,37.61
1037,49,57,Mumbai,Gold,1033,24.69
1038,24,31,Bangalore,Gold,1050,24.35
1039,32,36,Chennai,Silver,425,12.49
1040,22,4,Hyderabad,Silver,1126,22.3
1041,47,56,Bangalore,Silver,949,45.81
1042,51,39,Delhi,Silver,1044,11.24
1043,56,7,Bangalore,Gold,687,39.43
1044,56,58,Bangalore,Gold,596,7.12
1045,46,55,Hyderabad,Silver,511,19.03
1046,63,58,Hyderabad,Silver,1054,43.11
1047,47,16,Mumbai,Silver,870,25.02
1048,25,59,Bangalore,Platinum,768,36.62
1049,40,48,Bangalore,Gold,781,9.66
1050,31,5,Hyderabad,Gold,427,35.75
1051,30,47,Delhi,Gold,546,41.86
1052,60,23,Hyderabad,Silver,709,41.24
1053,58,36,Delhi,Gold,777,24.75
1054,26,32,Hyderabad,Platinum,480,45.69
1055,28,24,Chennai,Gold,414,30.87
1056,43,25,Bangalore,Silver,1180,41.8
1057,46,45,Delhi,Gold,614,14.61
1058,63,28,Chennai,Gold,422,14.46
1059,32,19,Delhi,Platinum,735,38.95
1060,46,7,Mumbai,Silver,589,34.1
1061,33,44,Mumbai,Silver,680,35.43
1062,60,58,Bangalore,Gold,559,15.65
1063,38,41,Chennai,Platinum,1060,22.98
1064,45,17,Chennai,Platinum,784,16.63
1065,53,2,Mumbai,Platinum,683,8.07
1066,60,16,Bangalore,Silver,490,14.18
1067,63,39,Mumbai,Gold,1027,49.78
1068,32,18,Chennai,Silver,1130,15.53
1069,64,39,Delhi,Gold,892,12.17
1070,56,1,Chennai,Silver,883,36.36
1071,24,3,Bangalore,Platinum,539,32.1
1072,25,21,Chennai,Silver,862,38.57
1073,57,30,Hyderabad,Platinum,419,34.42
1074,28,11,Chennai,Silver,738,15.03
1075,62,22,Hyderabad,Gold,809,27.54
1076,48,47,Mumbai,Silver,996,12.95
1077,51,57,Hyderabad,Platinum,1012,16.41
1078,29,25,Chennai,Gold,833,49.41
1079,49,3,Chennai,Silver,601,37.79
1080,34,30,Chennai,Silver,424,40.23
1081,60,24,Bangalore,Gold,430,6.35
1082,61,45,Mumbai,Silver,867,22.2
1083,42,36,Hyderabad,Silver,606,29.99
1084,31,23,Delhi,Gold,801,11.74
1085,43,54,Hyderabad,Gold,567,43.18
1086,21,8,Chennai,Silver,742,11.28
1087,57,54,Delhi,Gold,466,33.64
1088,41,4,Delhi,Gold,1102,29.89
1089,46,50,Hyderabad,Platinum,410,43.22
1090,56,39,Hyderabad,Platinum,810,19.03
1091,43,43,Hyderabad,Gold,564,17.78
1092,21,31,Hyderabad,Platinum,539,43.09
1093,60,29,Mumbai,Gold,880,14.96
1094,35,59,Bangalore,Silver,811,38.57
1095,41,36,Bangalore,Silver,661,13.6
1096,29,13,Hyderabad,Platinum,905,44.41
1097,29,41,Bangalore,Platinum,612,42.76
1098,30,9,Hyderabad,Platinum,744,40.44
1099,46,55,Hyderabad,Gold,958,27.12
1100,61,21,Hyderabad,Gold,435,6.52
1101,55,51,Mumbai,Silver,993,10.96
1102,45,3,Chennai,Silver,443,25.55
1103,46,25,Bangalore,Gold,1142,6.96
1104,31,25,Bangalore,Gold,806,7.86
1105,58,12,Mumbai,Silver,486,10.65
1106,22,29,Mumbai,Gold,434,16.74
1107,27,11,Hyderabad,Gold,852,38.72
1108,38,52,Hyderabad,Platinum,716,7.16
1109,47,11,Chennai,Silver,1120,49.26
1110,54,49,Bangalore,Gold,565,17.32
1111,47,26,Mumbai,Gold,579,19.41
1112,37,53,Chennai,Silver,913,16.15
1113,63,14,Bangalore,Silver,846,32.11
1114,64,16,Chennai,Silver,1106,5.87
1115,44,56,Chennai,Gold,877,9.21
1116,45,10,Hyderabad,Gold,752,9.44
1117,27,31,Chennai,Platinum,934,34.9
1118,26,31,Hyderabad,Platinum,425,19.83
1119,44,36,Bangalore,Silver,429,24.69
1120,53,10,Bangalore,Platinum,1186,47.75
1121,49,26,Hyderabad,Platinum,1078,14.0
1122,63,20,Delhi,Gold,1001,8.16
1123,42,44,Chennai,Silver,623,24.86
1124,46,9,Bangalore,Silver,505,12.38
1125,48,15,Chennai,Platinum,939,11.51
1126,41,9,Delhi,Gold,1038,23.46
1127,27,7,Chennai,Silver,856,35.13
1128,37,26,Delhi,Gold,460,15.93
1129,40,24,Mumbai,Silver,575,44.42
1130,61,12,Delhi,Platinum,1006,21.31
1131,40,20,Bangalore,Platinum,862,47.03
1132,42,56,Hyderabad,Silver,1007,27.16
1133,48,14,Hyderabad,Silver,540,37.7
1134,60,22,Chennai,Silver,485,43.21
1135,27,16,Mumbai,Silver,887,28.84
1136,21,29,Chennai,Silver,1034,43.26
1137,52,32,Delhi,Platinum,794,22.01
1138,33,19,Hyderabad,Silver,752,21.35
1139,50,55,Delhi,Gold,1127,40.73
1140,43,35,Hyderabad,Silver,823,15.86
1141,39,43,Hyderabad,Silver,507,37.27
1142,52,32,Hyderabad,Silver,578,8.47
1143,50,55,Bangalore,Gold,981,33.6
1144,49,53,Delhi,Silver,1038,47.39
1145,49,20,Chennai,Platinum,813,25.54
1146,50,51,Mumbai,Silver,605,23.72
1147,36,40,Chennai,Gold,1174,29.32
1148,60,20,Delhi,Platinum,466,37.38
1149,39,8,Mumbai,Gold,878,21.15
1150,38,58,Chennai,Gold,537,5.01
1151,21,35,Mumbai,Silver,624,27.59
1152,34,42,Delhi,Platinum,460,23.87
1153,22,13,Hyderabad,Gold,1013,28.97
1154,48,41,Delhi,Silver,692,37.19
1155,50,6,Bangalore,Silver,414,17.75
1156,58,47,Mumbai,Gold,449,27.74
1157,24,16,Delhi,Silver,1171,16.4
1158,21,5,Hyderabad,Gold,500,25.67
1159,28,53,Hyderabad,Silver,825,20.5
1160,49,45,Delhi,Gold,409,21.61
1161,59,51,Chennai,Silver,1155,31.07
1162,23,34,Delhi,Gold,522,36.03
1163,52,6,Hyderabad,Silver,1061,5.57
1164,30,59,Delhi,Gold,1070,44.45
1165,30,33,Bangalore,Platinum,652,21.4
1166,39,15,Chennai,Platinum,731,33.96
1167,54,15,Delhi,Silver,600,10.51
1168,53,14,Hyderabad,Gold,1195,30.72
1169,43,39,Delhi,Gold,497,35.53
1170,48,5,Delhi,Platinum,621,12.08
1171,52,52,Mumbai,Platinum,1119,46.05
1172,27,57,Delhi,Silver,674,39.09
1173,49,26,Bangalore,Silver,903,29.03
1174,28,48,Hyderabad,Gold,958,12.47
1175,21,17,Mumbai,Silver,1026,43.95
1176,23,43,Delhi,Platinum,1095,8.09
1177,44,47,Chennai,Platinum,769,10.18
1178,43,52,Bangalore,Platinum,922,36.42
1179,28,16,Bangalore,Silver,988,16.42
1180,57,35,Bangalore,Gold,729,25.67
1181,23,38,Mumbai,Gold,620,29.25
1182,53,53,Delhi,Platinum,746,25.62
1183,48,23,Bangalore,Silver,965,8.78
1184,28,13,Delhi,Silver,458,38.19
1185,54,33,Chennai,Silver,1104,15.8
1186,55,29,Delhi,Silver,431,38.23
1187,52,53,Delhi,Platinum,1057,43.94
1188,44,46,Delhi,Platinum,1043,29.14
1189,34,34,Hyderabad,Platinum,607,36.79
1190,52,34,Mumbai,Platinum,737,6.66
1191,63,27,Delhi,Silver,612,6.65
1192,36,15,Bangalore,Gold,578,13.87
1193,24,59,Hyderabad,Gold,709,21.13
1194,57,50,Delhi,Gold,808,13.23
1195,41,9,Hyderabad,Silver,1037,33.57
1196,34,26,Mumbai,Platinum,537,17.46
1197,51,3,Hyderabad,Gold,790,43.06
1198,38,36,Bangalore,Gold,781,30.23
1199,27,47,Delhi,Gold,1156,22.01
1200,30,5,Bangalore,Silver,1104,45.19
1201,27,20,Chennai,Silver,910,42.28
1202,53,20,Hyderabad,Platinum,674,41.9
1203,43,5,Hyderabad,Gold,1046,37.78
1204,41,10,Hyderabad,Platinum,894,32.64
1205,39,16,Mumbai,Silver,444,21.51
1206,39,25,Bangalore,Platinum,861,24.02
1207,56,44,Chennai,Platinum,437,34.12
1208,49,25,Mumbai,Silver,1046,12.78
1209,38,30,Mumbai,Gold,1146,42.25
1210,22,14,Delhi,Silver,466,47.24
1211,21,22,Chennai,Silver,986,9.41
1212,25,43,Hyderabad,Gold,663,6.01
1213,40,28,Hyderabad,Silver,1001,11.42
1214,31,30,Delhi,Platinum,1013,39.2
1215,62,19,Hyderabad,Platinum,914,9.85
1216,22,38,Bangalore,Gold,1004,21.75
1217,23,42,Hyderabad,Silver,411,7.84
1218,43,20,Bangalore,Silver,993,24.47
1219,32,35,Delhi,Platinum,570,32.17
1220,40,22,Delhi,Platinum,749,33.28
1221,25,15,Bangalore,Silver,633,28.35
1222,57,11,Hyderabad,Silver,703,47.21
1223,58,54,Delhi,Silver,905,28.9
1224,50,34,Delhi,Platinum,894,43.67
1225,29,57,Bangalore,Gold,956,49.69
1226,54,24,Delhi,Silver,936,15.34
1227,64,6,Hyderabad,Gold,403,16.95
1228,55,17,Delhi,Silver,787,28.48
1229,42,28,Bangalore,Gold,629,13.21
1230,64,50,Hyderabad,Platinum,841,30.39
1231,44,31,Chennai,Platinum,848,35.8
1232,37,36,Bangalore,Gold,594,7.72
1233,30,55,Chennai,Silver,555,35.66
1234,50,9,Delhi,Platinum,509,12.18
1235,43,10,Hyderabad,Platinum,858,18.47
1236,52,21,Delhi,Gold,1076,38.25
1237,37,58,Hyderabad,Silver,728,12.36
1238,37,34,Mumbai,Silver,460,28.93
1239,34,31,Delhi,Silver,1120,31.51
