customer_id,experiment_group,offer_type,assignment_date
698,A,10% Bill Discount,2025-01-01
699,B,10% Bill Discount,2025-01-01
700,A,10% Bill Discount,2025-01-01
701,A,10% Bill Discount,2025-01-01
702,A,10% Bill Discount,2025-01-01
703,A,10% Bill Discount,2025-01-01
704,B,10% Bill Discount,2025-01-01
705,B,10% Bill Discount,2025-01-01
706,B,10% Bill Discount,2025-01-01
707,B,10% Bill Discount,2025-01-01
708,B,10% Bill Discount,2025-01-01
709,A,10% Bill Discount,2025-01-01
710,B,10% Bill Discount,2025-01-01
711,B,10% Bill Discount,2025-01-01
712,A,10% Bill Discount,2025-01-01
713,B,10% Bill Discount,2025-01-01
714,B,10% Bill Discount,2025-01-01
715,A,10% Bill Discount,2025-01-01
716,B,10% Bill Discount,2025-01-01
717,A,10% Bill Discount,2025-01-01
718,A,10% Bill Discount,2025-01-01
719,A,10% Bill Discount,2025-01-01
720,B,10% Bill Discount,2025-01-01
721,B,10% Bill Discount,2025-01-01
722,B,10% Bill Discount,2025-01-01
723,A,10% Bill Discount,2025-01-01
724,A,10% Bill Discount,2025-01-01
725,A,10% Bill Discount,2025-01-01
726,A,10% Bill Discount,2025-01-01
727,A,10% Bill Discount,2025-01-01
728,B,10% Bill Discount,2025-01-01
729,A,10% Bill Discount,2025-01-01
730,A,10% Bill Discount,2025-01-01
731,B,10% Bill Discount,2025-01-01
732,A,10% Bill Discount,2025-01-01
733,B,10% Bill Discount,2025-01-01
734,B,10% Bill Discount,2025-01-01
735,A,10% Bill Discount,2025-01-01
736,B,10% Bill Discount,2025-01-01
737,B,10% Bill Discount,2025-01-01
738,A,10% Bill Discount,2025-01-01
739,A,10% Bill Discount,2025-01-01
740,B,10% Bill Discount,2025-01-01
741,A,10% Bill Discount,2025-01-01
742,A,10% Bill Discount,2025-01-01
743,B,10% Bill Discount,2025-01-01
744,A,10% Bill Discount,2025-01-01
745,A,10% Bill Discount,2025-01-01
746,A,10% Bill Discount,2025-01-01
747,A,10% Bill Discount,2025-01-01
748,A,10% Bill Discount,2025-01-01
749,A,10% Bill Discount,2025-01-01
750,B,10% Bill Discount,2025-01-01
751,B,10% Bill Discount,2025-01-01
752,B,10% Bill Discount,2025-01-01
753,B,10% Bill Discount,2025-01-01
754,B,10% Bill Discount,2025-01-01
755,B,10% Bill Discount,2025-01-01
756,A,10% Bill Discount,2025-01-01
757,B,10% Bill Discount,2025-01-01
758,B,10% Bill Discount,2025-01-01
759,A,10% Bill Discount,2025-01-01
760,A,10% Bill Discount,2025-01-01
761,A,10% Bill Discount,2025-01-01
762,A,10% Bill Discount,2025-01-01
763,B,10% Bill Discount,2025-01-01
764,B,10% Bill Discount,2025-01-01
765,B,10% Bill Discount,2025-01-01
766,A,10% Bill Discount,2025-01-01
767,A,10% Bill Discount,2025-01-01
768,A,10% Bill Discount,2025-01-01
769,A,10% Bill Discount,2025-01-01
770,A,10% Bill Discount,2025-01-01
771,B,10% Bill Discount,2025-01-01
772,B,10% Bill Discount,2025-01-01
773,A,10% Bill Discount,2025-01-01
774,B,10% Bill Discount,2025-01-01
775,A,10% Bill Discount,2025-01-01
776,B,10% Bill Discount,2025-01-01
777,A,10% Bill Discount,2025-01-01
778,A,10% Bill Discount,2025-01-01
779,B,10% Bill Discount,2025-01-01
780,B,10% Bill Discount,2025-01-01
781,A,10% Bill Discount,2025-01-01
782,B,10% Bill Discount,2025-01-01
783,B,10% Bill Discount,2025-01-01
784,B,10% Bill Discount,2025-01-01
785,B,10% Bill Discount,2025-01-01
786,B,10% Bill Discount,2025-01-01
787,B,10% Bill Discount,2025-01-01
788,B,10% Bill Discount,2025-01-01
789,B,10% Bill Discount,2025-01-01
790,B,10% Bill Discount,2025-01-01
791,A,10% Bill Discount,2025-01-01
792,A,10% Bill Discount,2025-01-01
793,A,10% Bill Discount,2025-01-01
794,A,10% Bill Discount,2025-01-01
795,A,10% Bill Discount,2025-01-01
796,A,10% Bill Discount,2025-01-01
797,A,10% Bill Discount,2025-01-01
798,B,10% Bill Discount,2025-01-01
799,B,10% Bill Discount,2025-01-01
800,A,10% Bill Discount,2025-01-01
801,A,10% Bill Discount,2025-01-01
802,A,10% Bill Discount,2025-01-01
803,A,10% Bill Discount,2025-01-01
804,B,10% Bill Discount,2025-01-01
805,A,10% Bill Discount,2025-01-01
806,A,10% Bill Discount,2025-01-01
807,A,10% Bill Discount,2025-01-01
808,B,10% Bill Discount,2025-01-01
809,B,10% Bill Discount,2025-01-01
810,B,10% Bill Discount,2025-01-01
811,B,10% Bill Discount,2025-01-01
812,B,10% Bill Discount,2025-01-01
813,B,10% Bill Discount,2025-01-01
814,A,10% Bill Discount,2025-01-01
815,B,10% Bill Discount,2025-01-01
816,B,10% Bill Discount,2025-01-01
817,A,10% Bill Discount,2025-01-01
818,B,10% Bill Discount,2025-01-01
819,A,10% Bill Discount,2025-01-01
820,B,10% Bill Discount,2025-01-01
821,B,10% Bill Discount,2025-01-01
822,B,10% Bill Discount,2025-01-01
823,B,10% Bill Discount,2025-01-01
824,B,10% Bill Discount,2025-01-01
825,A,10% Bill Discount,2025-01-01
826,B,10% Bill Discount,2025-01-01
827,A,10% Bill Discount,2025-01-01
828,A,10% Bill Discount,2025-01-01
829,B,10% Bill Discount,2025-01-01
830,A,10% Bill Discount,2025-01-01
831,B,10% Bill Discount,2025-01-01
832,B,10% Bill Discount,2025-01-01
833,B,10% Bill Discount,2025-01-01
834,B,10% Bill Discount,2025-01-01
835,B,10% Bill Discount,2025-01-01
836,B,10% Bill Discount,2025-01-01
837,A,10% Bill Discount,2025-01-01
838,A,10% Bill Discount,2025-01-01
839,B,10% Bill Discount,2025-01-01
840,A,10% Bill Discount,2025-01-01
841,A,10% Bill Discount,2025-01-01
842,B,10% Bill Discount,2025-01-01
843,B,10% Bill Discount,2025-01-01
844,A,10% Bill Discount,2025-01-01
845,A,10% Bill Discount,2025-01-01
846,A,10% Bill Discount,2025-01-01
847,B,10% Bill Discount,2025-01-01
848,A,10% Bill Discount,2025-01-01
849,A,10% Bill Discount,2025-01-01
850,A,10% Bill Discount,2025-01-01
851,B,10% Bill Discount,2025-01-01
852,B,10% Bill Discount,2025-01-01
853,A,10% Bill Discount,2025-01-01
854,B,10% Bill Discount,2025-01-01
855,B,10% Bill Discount,2025-01-01
856,B,10% Bill Discount,2025-01-01
857,A,10% Bill Discount,2025-01-01
858,B,10% Bill Discount,2025-01-01
859,B,10% Bill Discount,2025-01-01
860,A,10% Bill Discount,2025-01-01
861,B,10% Bill Discount,2025-01-01
862,B,10% Bill Discount,2025-01-01
863,A,10% Bill Discount,2025-01-01
864,A,10% Bill Discount,2025-01-01
865,A,10% Bill Discount,2025-01-01
866,A,10% Bill Discount,2025-01-01
867,B,10% Bill Discount,2025-01-01
868,A,10% Bill Discount,2025-01-01
869,A,10% Bill Discount,2025-01-01
870,B,10% Bill Discount,2025-01-01
871,B,10% Bill Discount,2025-01-01
872,B,10% Bill Discount,2025-01-01
873,A,10% Bill Discount,2025-01-01
874,A,10% Bill Discount,2025-01-01
875,A,10% Bill Discount,2025-01-01
876,A,10% Bill Discount,2025-01-01
877,A,10% Bill Discount,2025-01-01
878,B,10% Bill Discount,2025-01-01
879,A,10% Bill Discount,2025-01-01
880,B,10% Bill Discount,2025-01-01
881,A,10% Bill Discount,2025-01-01
882,A,10% Bill Discount,2025-01-01
883,A,10% Bill Discount,2025-01-01
884,B,10% Bill Discount,2025-01-01
885,A,10% Bill Discount,2025-01-01
886,B,10% Bill Discount,2025-01-01
887,B,10% Bill Discount,2025-01-01
888,B,10% Bill Discount,2025-01-01
889,B,10% Bill Discount,2025-01-01
890,B,10% Bill Discount,2025-01-01
891,A,10% Bill Discount,2025-01-01
892,A,10% Bill Discount,2025-01-01
893,A,10% Bill Discount,2025-01-01
894,A,10% Bill Discount,2025-01-01
895,B,10% Bill Discount,2025-01-01
896,A,10% Bill Discount,2025-01-01
897,A,10% Bill Discount,2025-01-01
898,B,10% Bill Discount,2025-01-01
899,A,10% Bill Discount,2025-01-01
900,A,10% Bill Discount,2025-01-01
901,A,10% Bill Discount,2025-01-01
902,B,10% Bill Discount,2025-01-01
903,B,10% Bill Discount,2025-01-01
904,B,10% Bill Discount,2025-01-01
905,B,10% Bill Discount,2025-01-01
906,B,10% Bill Discount,2025-01-01
907,A,10% Bill Discount,2025-01-01
908,B,10% Bill Discount,2025-01-01
909,A,10% Bill Discount,2025-01-01
910,A,10% Bill Discount,2025-01-01
911,B,10% Bill Discount,2025-01-01
912,A,10% Bill Discount,2025-01-01
913,A,10% Bill Discount,2025-01-01
914,A,10% Bill Discount,2025-01-01
915,A,10% Bill Discount,2025-01-01
916,B,10% Bill Discount,2025-01-01
917,A,10% Bill Discount,2025-01-01
918,A,10% Bill Discount,2025-01-01
919,A,10% Bill Discount,2025-01-01
920,A,10% Bill Discount,2025-01-01
921,A,10% Bill Discount,2025-01-01
922,A,10% Bill Discount,2025-01-01
923,B,10% Bill Discount,2025-01-01
924,B,10% Bill Discount,2025-01-01
925,A,10% Bill Discount,2025-01-01
926,A,10% Bill Discount,2025-01-01
927,B,10% Bill Discount,2025-01-01
928,A,10% Bill Discount,2025-01-01
929,B,10% Bill Discount,2025-01-01
930,A,10% Bill Discount,2025-01-01
931,B,10% Bill Discount,2025-01-01
932,A,10% Bill Discount,2025-01-01
933,A,10% Bill Discount,2025-01-01
934,B,10% Bill Discount,2025-01-01
935,A,10% Bill Discount,2025-01-01
936,B,10% Bill Discount,2025-01-01
937,B,10% Bill Discount,2025-01-01
938,B,10% Bill Discount,2025-01-01
939,B,10% Bill Discount,2025-01-01
940,A,10% Bill Discount,2025-01-01
941,A,10% Bill Discount,2025-01-01
942,A,10% Bill Discount,2025-01-01
943,A,10% Bill Discount,2025-01-01
944,A,10% Bill Discount,2025-01-01
945,B,10% Bill Discount,2025-01-01
946,B,10% Bill Discount,2025-01-01
947,B,10% Bill Discount,2025-01-01
948,A,10% Bill Discount,2025-01-01
949,B,10% Bill Discount,2025-01-01
950,A,10% Bill Discount,2025-01-01
951,B,10% Bill Discount,2025-01-01
952,A,10% Bill Discount,2025-01-01
953,B,10% Bill Discount,2025-01-01
954,B,10% Bill Discount,2025-01-01
955,B,10% Bill Discount,2025-01-01
956,B,10% Bill Discount,2025-01-01
957,B,10% Bill Discount,2025-01-01
958,B,10% Bill Discount,2025-01-01
959,A,10% Bill Discount,2025-01-01
960,A,10% Bill Discount,2025-01-01
961,B,10% Bill Discount,2025-01-01
962,B,10% Bill Discount,2025-01-01
963,A,10% Bill Discount,2025-01-01
964,A,10% Bill Discount,2025-01-01
965,A,10% Bill Discount,2025-01-01
966,B,10% Bill Discount,2025-01-01
967,B,10% Bill Discount,2025-01-01
968,A,10% Bill Discount,2025-01-01
969,A,10% Bill Discount,2025-01-01
970,A,10% Bill Discount,2025-01-01
971,A,10% Bill Discount,2025-01-01
972,A,10% Bill Discount,2025-01-01
973,A,10% Bill Discount,2025-01-01
974,B,10% Bill Discount,2025-01-01
975,B,10% Bill Discount,2025-01-01
976,B,10% Bill Discount,2025-01-01
977,A,10% Bill Discount,2025-01-01
978,A,10% Bill Discount,2025-01-01
979,B,10% Bill Discount,2025-01-01
980,B,10% Bill Discount,2025-01-01
981,A,10% Bill Discount,2025-01-01
982,B,10% Bill Discount,2025-01-01
983,B,10% Bill Discount,2025-01-01
984,B,10% Bill Discount,2025-01-01
985,B,10% Bill Discount,2025-01-01
986,A,10% Bill Discount,2025-01-01
987,A,10% Bill Discount,2025-01-01
988,A,10% Bill Discount,2025-01-01
989,A,10% Bill Discount,2025-01-01
990,A,10% Bill Discount,2025-01-01
991,A,10% Bill Discount,2025-01-01
992,A,10% Bill Discount,2025-01-01
993,B,10% Bill Discount,2025-01-01
994,A,10% Bill Discount,2025-01-01
995,A,10% Bill Discount,2025-01-01
996,B,10% Bill Discount,2025-01-01
997,A,10% Bill Discount,2025-01-01
998,A,10% Bill Discount,2025-01-01
999,B,10% Bill Discount,2025-01-01
1000,A,10% Bill Discount,2025-01-01
1001,B,10% Bill Discount,2025-01-01
1002,A,10% Bill Discount,2025-01-01
1003,B,10% Bill Discount,2025-01-01
1004,A,10% Bill Discount,2025-01-01
1005,A,10% Bill Discount,2025-01-01
1006,A,10% Bill Discount,2025-01-01
1007,B,10% Bill Discount,2025-01-01
1008,B,10% Bill Discount,2025-01-01
1009,A,10% Bill Discount,2025-01-01
1010,B,10% Bill Discount,2025-01-01
1011,B,10% Bill Discount,2025-01-01
1012,A,10% Bill Discount,2025-01-01
1013,B,10% Bill Discount,2025-01-01
1014,B,10% Bill Discount,2025-01-01
1015,B,10% Bill Discount,2025-01-01
1016,A,10% Bill Discount,2025-01-01
1017,B,10% Bill Discount,2025-01-01
1018,B,10% Bill Discount,2025-01-01
1019,A,10% Bill Discount,2025-01-01
1020,A,10% Bill Discount,2025-01-01
1021,B,10% Bill Discount,2025-01-01
1022,A,10% Bill Discount,2025-01-01
1023,A,10% Bill Discount,2025-01-01
1024,B,10% Bill Discount,2025-01-01
1025,B,10% Bill Discount,2025-01-01
1026,A,10% Bill Discount,2025-01-01
1027,B,10% Bill Discount,2025-01-01
1028,A,10% Bill Discount,2025-01-01
1029,A,10% Bill Discount,2025-01-01
1030,B,10% Bill Discount,2025-01-01
1031,B,10% Bill Discount,2025-01-01
1032,A,10% Bill Discount,2025-01-01
1033,A,10% Bill Discount,2025-01-01
1034,A,10% Bill Discount,2025-01-01
1035,A,10% Bill Discount,2025-01-01
1036,B,10% Bill Discount,2025-01-01
1037,A,10% Bill Discount,2025-01-01
1038,A,10% Bill Discount,2025-01-01
1039,B,10% Bill Discount,2025-01-01
1040,B,10% Bill Discount,2025-01-01
1041,B,10% Bill Discount,2025-01-01
1042,A,10% Bill Discount,2025-01-01
1043,B,10% Bill Discount,2025-01-01
1044,B,10% Bill Discount,2025-01-01
1045,B,10% Bill Discount,2025-01-01
1046,B,10% Bill Discount,2025-01-01
1047,A,10% Bill Discount,2025-01-01
1048,B,10% Bill Discount,2025-01-01
1049,B,10% Bill Discount,2025-01-01
1050,B,10% Bill Discount,2025-01-01
1051,B,10% Bill Discount,2025-01-01
1052,A,10% Bill Discount,2025-01-01
1053,B,10% Bill Discount,2025-01-01
1054,B,10% Bill Discount,2025-01-01
1055,B,10% Bill Discount,2025-01-01
1056,A,10% Bill Discount,2025-01-01
1057,A,10% Bill Discount,2025-01-01
1058,A,10% Bill Discount,2025-01-01
1059,B,10% Bill Discount,2025-01-01
1060,A,10% Bill Discount,2025-01-01
1061,A,10% Bill Discount,2025-01-01
1062,B,10% Bill Discount,2025-01-01
1063,A,10% Bill Discount,2025-01-01
1064,A,10% Bill Discount,2025-01-01
1065,B,10% Bill Discount,2025-01-01
1066,A,10% Bill Discount,2025-01-01
1067,B,10% Bill Discount,2025-01-01
1068,B,10% Bill Discount,2025-01-01
1069,A,10% Bill Discount,2025-01-01
1070,B,10% Bill Discount,2025-01-01
1071,B,10% Bill Discount,2025-01-01
1072,B,10% Bill Discount,2025-01-01
1073,A,10% Bill Discount,2025-01-01
1074,A,10% Bill Discount,2025-01-01
1075,B,10% Bill Discount,2025-01-01
1076,B,10% Bill Discount,2025-01-01
1077,B,10% Bill Discount,2025-01-01
1078,A,10% Bill Discount,2025-01-01
1079,A,10% Bill Discount,2025-01-01
1080,A,10% Bill Discount,2025-01-01
1081,B,10% Bill Discount,2025-01-01
1082,B,10% Bill Discount,2025-01-01
1083,B,10% Bill Discount,2025-01-01
1084,B,10% Bill Discount,2025-01-01
1085,A,10% Bill Discount,2025-01-01
1086,A,10% Bill Discount,2025-01-01
1087,B,10% Bill Discount,2025-01-01
1088,B,10% Bill Discount,2025-01-01
1089,A,10% Bill Discount,2025-01-01
1090,B,10% Bill Discount,2025-01-01
1091,B,10% Bill Discount,2025-01-01
1092,A,10% Bill Discount,2025-01-01
1093,A,10% Bill Discount,2025-01-01
1094,A,10% Bill Discount,2025-01-01
1095,B,10% Bill Discount,2025-01-01
1096,A,10% Bill Discount,2025-01-01
1097,A,10% Bill Discount,2025-01-01
1098,A,10% Bill Discount,2025-01-01
1099,B,10% Bill Discount,2025-01-01
1100,B,10% Bill Discount,2025-01-01
1101,A,10% Bill Discount,2025-01-01
1102,A,10% Bill Discount,2025-01-01
1103,A,10% Bill Discount,2025-01-01
1104,A,10% Bill Discount,2025-01-01
1105,B,10% Bill Discount,2025-01-01
1106,A,10% Bill Discount,2025-01-01
1107,B,10% Bill Discount,2025-01-01
1108,A,10% Bill Discount,2025-01-01
1109,B,10% Bill Discount,2025-01-01
1110,B,10% Bill Discount,2025-01-01
1111,A,10% Bill Discount,2025-01-01
1112,B,10% Bill Discount,2025-01-01
1113,A,10% Bill Discount,2025-01-01
1114,A,10% Bill Discount,2025-01-01
1115,A,10% Bill Discount,2025-01-01
1116,A,10% Bill Discount,2025-01-01
1117,A,10% Bill Discount,2025-01-01
1118,A,10% Bill Discount,2025-01-01
1119,B,10% Bill Discount,2025-01-01
1120,A,10% Bill Discount,2025-01-01
1121,B,10% Bill Discount,2025-01-01
1122,A,10% Bill Discount,2025-01-01
1123,A,10% Bill Discount,2025-01-01
1124,A,10% Bill Discount,2025-01-01
1125,A,10% Bill Discount,2025-01-01
1126,A,10% Bill Discount,2025-01-01
1127,B,10% Bill Discount,2025-01-01
1128,A,10% Bill Discount,2025-01-01
1129,A,10% Bill Discount,2025-01-01
1130,A,10% Bill Discount,2025-01-01
1131,A,10% Bill Discount,2025-01-01
1132,A,10% Bill Discount,2025-01-01
1133,B,10% Bill Discount,2025-01-01
1134,B,10% Bill Discount,2025-01-01
1135,A,10% Bill Discount,2025-01-01
1136,B,10% Bill Discount,2025-01-01
1137,A,10% Bill Discount,2025-01-01
1138,A,10% Bill Discount,2025-01-01
1139,B,10% Bill Discount,2025-01-01
1140,B,10% Bill Discount,2025-01-01
1141,A,10% Bill Discount,2025-01-01
1142,B,10% Bill Discount,2025-01-01
1143,B,10% Bill Discount,2025-01-01
1144,B,10% Bill Discount,2025-01-01
1145,B,10% Bill Discount,2025-01-01
1146,A,10% Bill Discount,2025-01-01
1147,A,10% Bill Discount,2025-01-01
1148,A,10% Bill Discount,2025-01-01
1149,B,10% Bill Discount,2025-01-01
1150,B,10% Bill Discount,2025-01-01
1151,A,10% Bill Discount,2025-01-01
1152,A,10% Bill Discount,2025-01-01
1153,B,10% Bill Discount,2025-01-01
1154,B,10% Bill Discount,2025-01-01
1155,B,10% Bill Discount,2025-01-01
1156,A,10% Bill Discount,2025-01-01
1157,A,10% Bill Discount,2025-01-01
1158,B,10% Bill Discount,2025-01-01
1159,B,10% Bill Discount,2025-01-01
1160,A,10% Bill Discount,2025-01-01
1161,A,10% Bill Discount,2025-01-01
1162,B,10% Bill Discount,2025-01-01
1163,B,10% Bill Discount,2025-01-01
1164,B,10% Bill Discount,2025-01-01
1165,A,10% Bill Discount,2025-01-01
1166,B,10% Bill Discount,2025-01-01
1167,A,10% Bill Discount,2025-01-01
1168,B,10% Bill Discount,2025-01-01
1169,A,10% Bill Discount,2025-01-01
1170,B,10% Bill Discount,2025-01-01
1171,B,10% Bill Discount,2025-01-01
1172,B,10% Bill Discount,2025-01-01
1173,A,10% Bill Discount,2025-01-01
1174,A,10% Bill Discount,2025-01-01
1175,A,10% Bill Discount,2025-01-01
1176,B,10% Bill Discount,2025-01-01
1177,B,10% Bill Discount,2025-01-01
1178,B,10% Bill Discount,2025-01-01
1179,A,10% Bill Discount,2025-01-01
1180,B,10% Bill Discount,2025-01-01
1181,B,10% Bill Discount,2025-01-01
1182,A,10% Bill Discount,2025-01-01
1183,A,10% Bill Discount,2025-01-01
1184,A,10% Bill Discount,2025-01-01
1185,A,10% Bill Discount,2025-01-01
1186,A,10% Bill Discount,2025-01-01
1187,B,10% Bill Discount,2025-01-01
1188,A,10% Bill Discount,2025-01-01
1189,B,10% Bill Discount,2025-01-01
1190,A,10% Bill Discount,2025-01-01
1191,A,10% Bill Discount,2025-01-01
1192,B,10% Bill Discount,2025-01-01
1193,A,10% Bill Discount,2025-01-01
1194,A,10% Bill Discount,2025-01-01
1195,A,10% Bill Discount,2025-01-01
1196,B,10% Bill Discount,2025-01-01
1197,B,10% Bill Discount,2025-01-01
1198,B,10% Bill Discount,2025-01-01
1199,B,10% Bill Discount,2025-01-01
1200,B,10% Bill Discount,2025-01-01
1201,B,10% Bill Discount,2025-01-01
1202,B,10% Bill Discount,2025-01-01
1203,A,10% Bill Discount,2025-01-01
1204,A,10% Bill Discount,2025-01-01
1205,A,10% Bill Discount,2025-01-01
1206,B,10% Bill Discount,2025-01-01
1207,B,10% Bill Discount,2025-01-01
1208,A,10% Bill Discount,2025-01-01
1209,A,10% Bill Discount,2025-01-01
1210,B,10% Bill Discount,2025-01-01
1211,A,10% Bill Discount,2025-01-01
1212,A,10% Bill Discount,2025-01-01
1213,A,10% Bill Discount,2025-01-01
1214,A,10% Bill Discount,2025-01-01
1215,A,10% Bill Discount,2025-01-01
1216,A,10% Bill Discount,2025-01-01
1217,B,10% Bill Discount,2025-01-01
1218,A,10% Bill Discount,2025-01-01
1219,B,10% Bill Discount,2025-01-01
1220,B,10% Bill Discount,2025-01-01
1221,A,10% Bill Discount,2025-01-01
1222,B,10% Bill Discount,2025-01-01
1223,B,10% Bill Discount,2025-01-01
1224,B,10% Bill Discount,2025-01-01
1225,B,10% Bill Discount,2025-01-01
1226,B,10% Bill Discount,2025-01-01
1227,A,10% Bill Discount,2025-01-01
1228,B,10% Bill Discount,2025-01-01
1229,B,10% Bill Discount,2025-01-01
1230,A,10% Bill Discount,2025-01-01
1231,B,10% Bill Discount,2025-01-01
1232,A,10% Bill Discount,2025-01-01
1233,A,10% Bill Discount,2025-01-01
1234,A,10% Bill Discount,2025-01-01
1235,A,10% Bill Discount,2025-01-01
1236,B,10% Bill Discount,2025-01-01
1237,B,10% Bill Discount,2025-01-01
1238,B,10% Bill Discount,2025-01-01
1239,B,10% Bill Discount,2025-01-01
1240,B,10% Bill Discount,2025-01-01
1241,B,10% Bill Discount,2025-01-01
1242,B,10% Bill Discount,2025-01-01
1243,B,10% Bill Discount,2025-01-01
1244,B,10% Bill Discount,2025-01-01
1245,B,10% Bill Discount,2025-01-01
1246,B,10% Bill Discount,2025-01-01
1247,B,10% Bill Discount,2025-01-01
1248,A,10% Bill Discount,2025-01-01
1249,A,10% Bill Discount,2025-01-01
1250,A,10% Bill Discount,2025-01-01
1251,A,10% Bill Discount,2025-01-01
1252,A,10% Bill Discount,2025-01-01
1253,B,10% Bill Discount,2025-01-01
1254,A,10% Bill Discount,2025-01-01
1255,A,10% Bill Discount,2025-01-01
1256,A,10% Bill Discount,2025-01-01
1257,A,10% Bill Discount,2025-01-01
1258,B,10% Bill Discount,2025-01-01
1259,A,10% Bill Discount,2025-01-01
1260,B,10% Bill Discount,2025-01-01
1261,B,10% Bill Discount,2025-01-01
1262,A,10% Bill Discount,2025-01-01
1263,B,10% Bill Discount,2025-01-01
1264,A,10% Bill Discount,2025-01-01
1265,B,10% Bill Discount,2025-01-01
1266,B,10% Bill Discount,2025-01-01
1267,A,10% Bill Discount,2025-01-01
1268,A,10% Bill Discount,2025-01-01
1269,A,10% Bill Discount,2025-01-01
1270,B,10% Bill Discount,2025-01-01
1271,A,10% Bill Discount,2025-01-01
1272,B,10% Bill Discount,2025-01-01
1273,A,10% Bill Discount,2025-01-01
1274,B,10% Bill Discount,2025-01-01
1275,A,10% Bill Discount,2025-01-01
1276,A,10% Bill Discount,2025-01-01
1277,B,10% Bill Discount,2025-01-01
1278,A,10% Bill Discount,2025-01-01
1279,B,10% Bill Discount,2025-01-01
1280,A,10% Bill Discount,2025-01-01
